Code,Title,Levels,Runtime,RelDate,Season,Authors,Tier,Price,Seed,G.Ad.,Eber,RMH,Epic,URL
DDAL-EB-13,Stonefire,11-16,,02-Feb-21,EB,Rich Lescouflair,3,4.99,,,,,,https://www.dmsguild.com/product/344584?affiliate_id=171040
CCC-FC3-04,For The Greater Goo,11-16,,12-Nov-20,CCC,Bruce Wood,3,4.99,,,,,,https://www.dmsguild.com/product/335799?affiliate_id=171040
CCC-TXLIFE-01,House of Masks,5-10,,12-Nov-20,CCC,Andrew Bishkinskyi,2,4.99,,,,,,https://www.dmsguild.com/product/335282?affiliate_id=171040
CCC-UNITE-GD-01,House of Diamonds,5-10,,12-Nov-20,CCC,Andrew Bishkinskyi,2,4.99,,,,,,https://www.dmsguild.com/product/335286?affiliate_id=171040
CCC-ARCANA-01,The Phantom Pursuit,1-4,,17-Nov-20,CCC,Luke Breen,1,2.99,,,,,,https://www.dmsguild.com/product/334713?affiliate_id=171040
CCC-ARCANA-02,Seclusion,1-4,,17-Nov-20,CCC,Alek Weber,1,2.99,,,,,,https://www.dmsguild.com/product/334689?affiliate_id=171040
DC-POA-ZL-01,Ogre Krush,5-10,,19-Nov-20,DC-POA,Andrew Bishkinskyi,2,4.99,Out of the Woods,,,,,https://www.dmsguild.com/product/336427?affiliate_id=171040
EBSM,Last Stand at Copper Canyon,5-10,,05-Mar-21,EB,Scott Moore,3,3.99,,,,,,https://www.dmsguild.com/product/334451?affiliate_id=171040
CCC-GSP02-03,Maladomini Unleashed,11-16,,23-Nov-20,CCC,Paul Gabat,3,6.66,,,,,,https://www.dmsguild.com/product/336854?affiliate_id=171040
DC-POA-DCAF03,Sputtering Out,1-4,,27-Nov-20,DC-POA,Adrian Francisco,1,3.00,Chwinga-chwinga. CHWINGA!,,,,,https://www.dmsguild.com/product/337518?affiliate_id=171040
DC-POA-LEGIT-SV-01,The Coldlight Star,1-4,,29-Nov-20,DC-POA,Jeremy Cheong,1,4.99,The Warmest Day,,,,,https://www.dmsguild.com/product/337701?affiliate_id=171040
DC-POA-DCAF01,Let It Goat,1-4,,29-Nov-20,DC-POA,Adrian Francisco,1,5.00,Awake and Afraid,,,,,https://www.dmsguild.com/product/336410?affiliate_id=171040
CCC-GARY-15,Friendship Never Dies,1-4,,30-Nov-20,CCC,"Emily Harmon, Fenway Jones",1,3.95,,,,,,https://www.dmsguild.com/product/337266?affiliate_id=171040
CCC-GARY-16,My Immortal Loneliness,1-4,,04-Dec-20,CCC,"Ally Sulentic, Jessica Marcrum",1,3.95,,,,,,https://www.dmsguild.com/product/338351?affiliate_id=171040
CCC-GARY-17,A Simple Plan,1-4,,28-Dec-20,CCC,"Catherine Evans, Paige Leitman",1,3.95,,,,,,https://www.dmsguild.com/product/341259?affiliate_id=171040
CCC-MELB-01,A Single Tearfall,5-10,,30-Nov-20,CCC,Robert Hughes,2,4.95,,,,,,https://www.dmsguild.com/product/337763?affiliate_id=171040
DC-POA-GSP03-01,The Missing Link,1-4,,01-Dec-20,DC-POA,"Niccolo Estrella, Greasy Snitches",1,4.99,"Once Bitten, Ice Shy",,,,,https://www.dmsguild.com/product/337908?affiliate_id=171040
CCC-PIPYAPS-Glasya's Little Helpers,Glasya's Little Helpers,5-10,,02-Dec-20,CCC,Erik Hawley,2,3.99,,,,,,https://www.dmsguild.com/product/337864?affiliate_id=171040
DC-POA-GSP01-01,A Wolf's Whisper,1-4,,06-Dec-20,DC-POA,"Greasy Snitches, Paul Gabat",1,4.99,Awake and Afraid,,,,,https://www.dmsguild.com/product/338570?affiliate_id=171040
DC-POA-KCB-MBL,The Stolen Curse,1-4,,06-Dec-20,DC-POA,"Brian Collier, Martine Lassen",1,4.99,"I?d Like to Make a Return, Please",,,,,https://www.dmsguild.com/product/338645?affiliate_id=171040
DC-POA-RH01,The Chronographers Curse,1-4,,19-Feb-21,DC-POA,Richard Hayward,1,3.99,Breaking Ice-olation,,,,,https://www.dmsguild.com/product/347585?affiliate_id=171040
DC-POA-WES-01,Burning Down The House,1-4,,,DC-POA,Martine Lassen,1,0,,,,,,Coming Soon - 932
DC-POA-CONMAR-04,Midwinter Celebrations,5-10,,13-Dec-20,DC-POA,"Jon Emil Sletaker, Martine Lassen",2,4.99,Caravanning!,,,,,https://www.dmsguild.com/product/339808?affiliate_id=171040
DC-POA-DCAF05,Head In The Clouds,1-4,,07-Dec-20,DC-POA,Adrian Francisco,1,3.00,"Once Bitten, Ice Shy",,,,,https://www.dmsguild.com/product/338801?affiliate_id=171040
DC-POA-MCIW-01,Icewind Whale,1-4,,09-Dec-20,DC-POA,Michelle Churchill,1,2.99,Breaking Ice-olation,,,,,https://www.dmsguild.com/product/339064?affiliate_id=171040
DDHC-DIA-02,Shield of the Hidden Lord,1-4,,31-Oct-19,CCC,M.T. Black,1,3.95,,,,,,https://www.dmsguild.com/product/293544?affiliate_id=171040
CCC-SAC-04,One With the Storm,5-10,,18-Dec-20,CCC,Kelly Samuelson,2,4.99,,,,,,https://www.dmsguild.com/product/340372?affiliate_id=171040
CCC-SAC-05,Fey in Hell,11-16,,18-Dec-20,CCC,Kelly Samuelson,3,4.99,,,,,,https://www.dmsguild.com/product/340373?affiliate_id=171040
CCC-HERO-BK03-03,A Lute Strung Double,5-10,,20-Dec-20,CCC,"Gamehole Con, Tim Mangan",2,3.99,,,,,,https://www.dmsguild.com/product/340677?affiliate_id=171040
CCC-HERO-BK3-04,Lilium Inter Spinas,5-10,,20-Dec-20,CCC,"Gamehole Con, Joe Alfano",2,3.99,,,,,,https://www.dmsguild.com/product/340676?affiliate_id=171040
CCC-HERO-BK03-02,The Fire Rekindled,5-10,,20-Dec-20,CCC,"Gamehole Con, Ethan Yen",2,3.99,,,,,,https://www.dmsguild.com/product/340681?affiliate_id=171040
CCC-HERO-BK03-01,A Walk Along the Borders,1-4,,20-Dec-20,CCC,"Gamehole Con, Rick O'Donnell",1,3.99,,,,,,https://www.dmsguild.com/product/340682?affiliate_id=171040
CCC-GHC-BK2-10,"Into the Dark, Black Forest",1-4,,20-Dec-20,CCC,"Gamehole Con, Ruth Imhoff",2,4.99,,,,,,https://www.dmsguild.com/product/340685?affiliate_id=171040
CCC-PSA-01,In the Darkest of Times,1-4,,22-Dec-20,CCC,Jon Klucharits,2,4.99,,,,,,https://www.dmsguild.com/product/340804?affiliate_id=171040
CCC-TCW-WSF-1,A Change of Heart,1-4,,22-Dec-20,CCC,Bernard Jericho Velasco,1,3.99,,,,,,https://www.dmsguild.com/product/340424?affiliate_id=171040
DC-POA A Dragon Heart,A Dragon Heart,1-4,,22-Dec-20,DC-POA,Antoine Deligne,1,5.95,"Once Bitten, Ice Shy",,,,,https://www.dmsguild.com/product/340882?affiliate_id=171040
DDEP10-01,Terror in Ten Towns,1-4,,05-Mar-21,10,"Ginny Loveday, Jonathan Connor Self",1,8.99,,,,,,https://www.dmsguild.com/product/349163?affiliate_id=171040
DC-POA-CG-1-1,Punishment for Pride,1-4,,25-Dec-20,DC-POA,Genesis Javier,1,2.99,"I?d Like to Make a Return, Please",,,,,https://www.dmsguild.com/product/341177?affiliate_id=171040
DC-POA-NB-01,Iruladoon Awakens,1-4,,26-Dec-20,DC-POA,Nathan Bond,1,4.99,,,,,,https://www.dmsguild.com/product/341245?affiliate_id=171040
CCC-UCON02-01,The Goat Mayor,1-4,,28-Dec-20,CCC,Daniel Chapman,1,4.99,,,,,,https://www.dmsguild.com/product/341178?affiliate_id=171040
CCC-UCON02-02,Rescue Down Under,5-10,,28-Dec-20,CCC,Alex Lown,2,2.99,,,,,,https://www.dmsguild.com/product/337260?affiliate_id=171040
CCC-DWB-GAT-1,To Give and to Take,1-4,,29-Dec-20,CCC,Matthew Whitby,1,2.99,,,,,,https://www.dmsguild.com/product/340994?affiliate_id=171040
CCC-DWB-EoG-1,The Enemy of Greed,1-4,,29-Dec-20,CCC,Daddywarrbux,1,2.99,,,,,,https://www.dmsguild.com/product/340596?affiliate_id=171040
CCC-DWB-AF-1,Adventuring Fates,1-4,,28-Dec-20,CCC,Nathaniel Tenefrancia,1,2.99,,,,,,https://www.dmsguild.com/product/340992?affiliate_id=171040
CCC-DWB-ANH-1,A Negotiated Heist,11-16,,29-Dec-20,CCC,Robby Jones,3,2.99,,,,,,https://www.dmsguild.com/product/340592?affiliate_id=171040
CCC-DWB-TLA-1,The Lakebed Archive,1-4,,29-Dec-20,CCC,Robby Jones,1,2.99,,,,,,https://www.dmsguild.com/product/340594?affiliate_id=171040
CCC-DWB-ACM-1,A Colossal Mess,5-10,,29-Dec-20,CCC,Robby Jones,2,2.99,,,,,,https://www.dmsguild.com/product/340593?affiliate_id=171040
CCC-DWB-DFT-1,Digging For Trouble,5-10,,29-Dec-20,CCC,Lex Winter,2,2.99,,,,,,https://www.dmsguild.com/product/341466?affiliate_id=171040
DC-POA-COLDWINTER,Do Not Let Us Die In The Dark Night Of This Cold Winter,5-10,,,DC-POA,Unknown,2,0,,,,,,Coming Soon - 960
DC-POA AOT01-01,Counteroffer,1-4,,30-Dec-20,DC-POA,Adrian Odin Tawney,1,3.00,Breaking Ice-olation,,,,,https://www.dmsguild.com/product/341720?affiliate_id=171040
CCC-UCON03,The Straw Bears,1-4,,30-Dec-20,CCC,Daniel Chapman,1,4.99,,,,,,https://www.dmsguild.com/product/341504?affiliate_id=171040
CCC-SAC-06,"So, You Get Frogs",1-4,,30-Dec-20,CCC,Kelly Samuelson,1,4.99,,,,,,https://www.dmsguild.com/product/341624?affiliate_id=171040
CCC-SAF02-01,Stygia: A Refuge In the Cold,5-10,,30-Dec-20,CCC,Paul Duggan,2,3.00,,,,,,https://www.dmsguild.com/product/341614?affiliate_id=171040
CCC-RPSG-07,In Good Company,1-4,,30-Dec-20,CCC,"Chaerin Jung, Charlotte Lee, Jason Koh",1,3.99,,,,,,https://www.dmsguild.com/product/341695?affiliate_id=171040
CCC-RPSG-06,Caravans and Crossings,1-4,,30-Dec-20,CCC,"Petrina Ho, Erika Ho, Jason Koh",1,3.99,,,,,,https://www.dmsguild.com/product/341677?affiliate_id=171040
CCC-RPSG-05,Through the Ashes and Flames,1-4,,30-Dec-20,CCC,"Jonathan Tan, Jason Koh",1,3.99,,,,,,https://www.dmsguild.com/product/341670?affiliate_id=171040
CCC-RPSG-04,The Waystop,1-4,,30-Dec-20,CCC,Jason Koh,1,3.99,,,,,,https://www.dmsguild.com/product/341653?affiliate_id=171040
CCC-MAYDAYS-02-01,King Obould's Fist,11-16,,30-Dec-20,CCC,Jonathan Connor Self,3,9.99,,,,,,https://www.dmsguild.com/product/341252?affiliate_id=171040
DC-POA-SFG01,Tomb of the Banished Thane,1-4,,01-Jan-21,DC-POA,Dave Zajac,1,4.99,Breaking Ice-olation,,,,,https://www.dmsguild.com/product/341937?affiliate_id=171040
DC-POA-HARM-01-01,First Time for Everything,1-4,,02-Jan-21,DC-POA,"David Harmon, Emily Harmon",1,3.95,Burrowing Borrowers,,,,,https://www.dmsguild.com/product/338669?affiliate_id=171040
DC-POA-DUCKS-OS-02,Are you open-minded?,1-4,,01-Jan-21,DC-POA,A.K. Duck,1,1.00,Burrowing Borrowers,,,,,https://www.dmsguild.com/product/341912?affiliate_id=171040
DC-POA-CBB-01,Twirling Towards Oblivion,1-4,,04-Jan-21,DC-POA,Christopher B. Bertucio,1,3.99,A Dark Horse,,,,,https://www.dmsguild.com/product/342209?affiliate_id=171040
DC-POA-WES-02,No Compassion,,,,DC-POA,Unknown,,0,,,,,,Coming Soon - 975
DC-POA-CONMAR-01,Something Sinister,1-4,,08-Jan-21,DC-POA,Casper Kirketerp-Helenius,1,4.85,In Too Deep,,,,,https://www.dmsguild.com/product/342706?affiliate_id=171040
DC-POA-CONMAR-03,Unfrozen,1-4,,24-Feb-21,DC-POA,"Espen Alme Ellingsen, Martine Lassen",1,4.99,The Warmest Day,,,,,https://www.dmsguild.com/product/347798?affiliate_id=171040
DC-POA-INGH-01,A Hot Time in the Cold Town Tonight,1-4,,10-Jan-21,DC-POA,Gregory Harris,1,4.99,The Warmest Day,,,,,https://www.dmsguild.com/product/342909?affiliate_id=171040
DC-POA-DCAF06,A Front On Frost,5-10,,11-Jan-21,DC-POA,Adrian Francisco,2,5.00,Out of the Woods,,,,,https://www.dmsguild.com/product/342961?affiliate_id=171040
DC-POA-ROG-1,The Frozen Path To Easthaven,5-10,,18-Jan-21,DC-POA,JD McComb,2,0,Caravanning!,,,,,https://www.dmsguild.com/product/343753?affiliate_id=171040
DC-POA-DCAF04,A Macabre Nightal,1-4,,19-Jan-20,DC-POA,Adrian Francisco,1,5.00,Do You Know the Way to Lonely Wood?,,,,,https://www.dmsguild.com/product/343197?affiliate_id=171040
CCC-GHC-BK03-01,Assassination in Oeble,1-4,,25-Jan-21,CCC,"Marcello De Velazquez, Gamehole Con",1,4.99,,,,,,https://www.dmsguild.com/product/344627?affiliate_id=171040
CCC-GHC-BK03-02,The Girl with the Wet Nose,1-4,,25-Jan-21,CCC,"Greg Marks, Gamehole Con",1,4.99,,,,,,https://www.dmsguild.com/product/344691?affiliate_id=171040
CCC-GHC-BK03-03,Secrets in Storage,1-4,,25-Jan-21,CCC,"Ethan Yen, Gamehole Con",1,4.99,,,,,,https://www.dmsguild.com/product/344628?affiliate_id=171040
CCC-GHC-BK03-04,A Mural of Arthyn,5-10,,25-Jan-21,CCC,"Justice Arman, Gamehole Con",2,4.99,,,,,,https://www.dmsguild.com/product/344629?affiliate_id=171040
CCC-GHC-BK03-05,Duskwood Wild Magic Pools,5-10,,25-Jan-21,CCC,"Toni Winslow-Brill, Gamehole Con",2,4.99,,,,,,https://www.dmsguild.com/product/344630?affiliate_id=171040
CCC-GHC-BK03-06,Sour in Splondar,5-10,,25-Jan-21,CCC,"Rick O'Donnell, Gamehole Con",2,4.99,,,,,,https://www.dmsguild.com/product/344634?affiliate_id=171040
CCC-GHC-BK03-07,"Once Stolen, Twice Deceived",11-16,,25-Jan-21,CCC,"Jeff C. Stevens, Gamehole Con",3,4.99,,,,,,https://www.dmsguild.com/product/344636?affiliate_id=171040
CCC-GHC-BK03-08,The Archmage's New Robes,11-16,,25-Jan-21,CCC,"Joe Alfano, Gamehole Con",3,4.99,,,,,,https://www.dmsguild.com/product/344638?affiliate_id=171040
CCC-GHC-BK03-09,A Convergence of Gods,17-20,,25-Jan-21,CCC,"Anthony Joyce, Gamehole Con",4,4.99,,,,,,https://www.dmsguild.com/product/344639?affiliate_id=171040
DC-POA-KCB-01,The Lady of the Maer,1-4,,28-Jan-21,DC-POA,Brian Collier,1,4.99,Breaking Ice-olation,,,,,https://www.dmsguild.com/product/344979?affiliate_id=171040
DC-POA-GSP02-01H,The Arrival of Mr. Sorrow,1-4,,30-Jan-21,DC-POA,"Paul Gabat, Kristoff Alejo",1,3.99,A Dark Horse,,,,,https://www.dmsguild.com/product/345129?affiliate_id=171040
DC-POA-GSP02-02H,The Priest of Caer-Dineval,1-4,,30-Jan-21,DC-POA,"Miles Silbor II, Paul Gabat, Kristoff Alejo",1,3.99,The Muttering Gnome,,,,,https://www.dmsguild.com/product/345131?affiliate_id=171040
DC-POA-GSP02-03H,That Ain't Mead,1-4,,30-Jan-21,DC-POA,"Niccolo Estrella, Paul Gabat, Kristoff Alejo",1,3.99,Do You Know the Way to Lonely Wood?,,,,,https://www.dmsguild.com/product/345133?affiliate_id=171040
DC-POA-GSP02-04H,The Horror Sphere,1-4,,30-Jan-21,DC-POA,"Niccolo Estrella, Paul Gabat, Kristoff Alejo",1,3.99,"I?d Like to Make a Return, Please",,,,,https://www.dmsguild.com/product/345134?affiliate_id=171040
DC-POA-LEGIT-SV-02,The Shape of Silence,1-4,,30-Jan-21,DC-POA,Jeremy Cheong,1,4.99,The Muttering Gnome,,,,,https://www.dmsguild.com/product/345146?affiliate_id=171040
DC-POA-NBDD-01,"Ice, Ice, Birdie",5-10,,31-Jan-21,DC-POA,Robbie Pleasant,2,3.99,Winter Over,,,,,https://www.dmsguild.com/product/345306?affiliate_id=171040
DC-POA-SAD-ODW,Out of the Dark Woods,5-10,,02-Feb-21,DC-POA,Antoine Deligne,2,5.95,Out of the Woods,,,,,https://www.dmsguild.com/product/345391?affiliate_id=171040
DC-POA-DCAF07,I'm In Your Arms,5-10,,03-Feb-21,DC-POA,Adrian Francisco,2,5.00,"Holy Auril, Mother of Cod",,,,,https://www.dmsguild.com/product/345460?affiliate_id=171040
DC-POA-ZF01,Undisclosed Ordeals,1-4,,04-Feb-21,DC-POA,Zarajane Ferrier,1,3.99,A Dark Horse,,,,,https://www.dmsguild.com/product/345714?affiliate_id=171040
DC-POA-PM01,Adventures In Babysitting Squids,5-10,,07-Feb-21,DC-POA,Patrick McGovern,2,0.50,The Littlest Squidling,,,,,https://www.dmsguild.com/product/346128?affiliate_id=171040
DDAL10-06,The Falling Star,5-10,,25-Mar-21,10,Paul Gabat,2,4.99,,,,,,https://www.dmsguild.com/product/351522?affiliate_id=171040
DC-POA-LEGIT-CIPH-01,A Bump in the Night,1-4,,08-Feb-21,DC-POA,Chua Pheng Hui,1,3.49,Burrowing Borrowers,,,,,https://www.dmsguild.com/product/346271?affiliate_id=171040
DC-POA-CBB-02,Avarice Everlasting,1-4,,11-Feb-21,DC-POA,Christopher B. Bertucio,1,3.99,The Warmest Day,,,,,https://www.dmsguild.com/product/346672?affiliate_id=171040
DC-POA-CTH1,Roused by Raiders,5-10,,12-Feb-21,DC-POA,"Ethan Stanhope, Teâ€žn Stanhope",2,2.99,Out of the Woods,,,,,https://www.dmsguild.com/product/346787?affiliate_id=171040
DDAL10-07,Into Darkness,5-10,,10-Apr-21,10,Oliver Darkshire,2,4.99,,,,,,https://www.dmsguild.com/product/353209?affiliate_id=171040
DC-POA-NN01-01,Where Are Yew,1-4,,13-Feb-21,DC-POA,Sylvester Mejias,1,3.99,"Once Bitten, Ice Shy",,,,,https://www.dmsguild.com/product/346821?affiliate_id=171040
DC-POA-GSP03-02,Lost in the Woods,1-4,,16-Feb-21,DC-POA,Niccolo Estrella,1,4.99,Do You Know the Way to Lonely Wood?,,,,,https://www.dmsguild.com/product/347211?affiliate_id=171040
DC-POA-STR01,Hanging with the Tykes,5-10,,,DC-POA,Unknown,2,0,,,,,,Coming Soon - 1009
DDAL-EB-14,From Dust,11-16,,09-Mar-21,EB,Andy Dempz,3,4.99,,,,,,https://www.dmsguild.com/product/349669?affiliate_id=171040
DDAL-EB-15,Dream Eater,11-16,,06-Apr-21,EB,Celeste Conowitch,3,4.99,,,,,,https://www.dmsguild.com/product/352879?affiliate_id=171040
DDAL-EB-16,The Dragon Below,11-16,,03-May-21,EB,Bianca Bickford,3,4.99,,,,,,https://www.dmsguild.com/product/356496?affiliate_id=171040
DC-POA-PM02,Playtime in the Ten-Towns,1-4,,19-Feb-21,DC-POA,Patrick McGovern,1,.50,Chwinga-Chwinga. CHWINGA!,,,,,Not Available - 864
DC-POA-HARM-01-02,Time Flies When You?re Delving Dungeons,1-4,,20-Feb-21,DC-POA,"David Harmon, Emily Harmon",1,3.95,"Once Bitten, Ice Shy",,,,,https://www.dmsguild.com/product/338670?affiliate_id=171040
DC-POA-HARM-01-03,Time to Die,1-4,,,DC-POA,"David Harmon, Emily Harmon",1,0,,,,,,Coming Soon - 1015
DC-POA-KCB-02,Big,1-4,,21-Feb-21,DC-POA,Brian Collier,1,4.95,Awake and Afraid,,,,,https://www.dmsguild.com/product/347771?affiliate_id=171040
DC-POA-GSP01-02,Crypt of the Mind Flayers,1-4,,21-Feb-21,DC-POA,"Greasy Snitches, Paul Gabat",1,4.99,In Too Deep,,,,,https://www.dmsguild.com/product/347893?affiliate_id=171040
DC-POA-LEXI-01,Don't Wake Yeti,5-10,,23-Feb-21,DC-POA,Lex Winter,2,3.99,This Seems Familiar,,,,,https://www.dmsguild.com/product/348001?affiliate_id=171040
DC-POA-PM03,Mindless Digging,1-4,,28-Feb-21,DC-POA,Patrick McGovern,1,.75,In Too Deep,,,,,https://www.dmsguild.com/product/348523?affiliate_id=171040
DC-POA-CODEX-01,Bear the Lode,1-4,,28-Feb-21,DC-POA,"Darryl Ho, Jason Koh",1,4.99,Awake and Afraid,,,,,https://www.dmsguild.com/product/348521?affiliate_id=171040
DC-POA-DCAF08,The Big Ticket,5-10,,02-Mar-21,DC-POA,Adrian Francisco,2,5.00,Goat-ball!,,,,,https://www.dmsguild.com/product/348723?affiliate_id=171040
DC-POA-WI-TTT-01,Wailing Ice: Trouble and Turmoil in Termalaine,1-4,,01-Mar-21,DC-POA,Grahame Luck,1,1.99,Awake and Afraid,,,,,https://www.dmsguild.com/product/348722?affiliate_id=171040
DC-POA-TTP01-01,The Voice Bringer,1-4,,02-Mar-21,DC-POA,Jason DM,1,3.13,Awake and Afraid,,,,,https://www.dmsguild.com/product/348769?affiliate_id=171040
DC-POA-WC-02,Library of Lost Books,1-4,,03-Mar-21,DC-POA,Erik Hawley,1,3.99,The Muttering Gnome,,,,,https://www.dmsguild.com/product/348961?affiliate_id=171040
DC-POA-CBB-03,The Menagerie of Count Zapharry,5-10,,10-Mar-21,DC-POA,Christopher B. Bertucio,2,3.99,This Seems Familiar,,,,,https://www.dmsguild.com/product/349733?affiliate_id=171040
DC-POA-PM04,Losing your Mind,1-4,,10-Mar-21,DC-POA,Patrick McGovern,1,.95,The Muttering Gnome,,,,,https://www.dmsguild.com/product/349832?affiliate_id=171040
DC-POA-HAG-SF4,Failing You,5-10,,14-Mar-21,DC-POA,"Addy Tortosa, Big Mike",2,3.99,"Holy Auril, Mother of Cod",,,,,https://www.dmsguild.com/product/350135?affiliate_id=171040
DDHC-CM,Candlekeep Mysteries,,,16-Mar-21,CM,Wizards of the Coast,,49.95,,,,,,https://dnd.wizards.com/products/candlekeep-mysteries
DC-POA-EK-WC01,Wilderness Childcare,1-4,,13-Mar-21,DC-POA,"Erin Abele, Kyle Fish",1,5.00,"I?d Like to Make a Return, Please",,,,,https://www.dmsguild.com/product/350209?affiliate_id=171040
DC-POA Journey to Adventure,Journey to Adventure: Icewind Dale,1-4,,15-Mar-21,DC-POA,"Zac Goins, Jon Christian, Troy Sandlin",1,4.99,Breaking Ice-olation,,,,,https://www.dmsguild.com/product/348672?affiliate_id=171040
DC-POA-ICE01-01,A Fateful Meading,1-4,,19-Mar-21,DC-POA,"Katriel Paige, Lex Winter",1,2.99,Do You Know the Way to Lonely Wood?,,,,,https://www.dmsguild.com/product/350954?affiliate_id=171040
DC-POA-SN-01,The Rider in Black,1-4,,22-Mar-21,DC-POA,Nicholas Reed,1,4.99,A Dark Horse,,,,,https://www.dmsguild.com/product/351251?affiliate_id=171040
DC-POA-DCAF09,An Ascent to Recall,5-10,,23-Mar-21,DC-POA,Adrian Francisco,2,5.00,This Seems Familiar,,,,,https://www.dmsguild.com/product/351374?affiliate_id=171040
DC-POA-GARYXIII-01,"Little Feet, Cold Nights",5-10,,25-Mar-21,DC-POA,"Ayanna Jones-Lightsy, Cedric Jones",2,5.00,"My, What Big Feet You Have",,,,,https://www.dmsguild.com/product/350824?affiliate_id=171040
DC-POA-GARYXIII-02,A New Place to Call Home,5-10,,25-Mar-21,DC-POA,"Jamie Flecknoe, Jay H Anderson",2,5.00,Ageless Hunger,,,,,https://www.dmsguild.com/product/351363?affiliate_id=171040
DC-POA-GARYXIII-03,Personal Fouls and Penalties,5-10,,25-Mar-21,DC-POA,Maxine Henry,2,5.00,Goat-ball!,,,,,https://www.dmsguild.com/product/351364?affiliate_id=171040
DC-POA-GARYXIII-04,"As Above, So Below",5-10,,25-Mar-21,DC-POA,"Fenway Jones, Joe Alfano, Emily Harmon, David Harmon",2,5.00,"Holy Auril, Mother of Cod",,,,,https://www.dmsguild.com/product/351365?affiliate_id=171040
DC-POA-GARYXIII-05,Shard of Hope,5-10,,25-Mar-21,DC-POA,Emily Harmon,2,5.00,This Seems Familiar,,,,,https://www.dmsguild.com/product/351366?affiliate_id=171040
DC-POA-SH01,Escape from Murder Valley,5-10,,25-Mar-21,DC-POA,Steve Hill,2,4.00,This Seems Familiar,,,,,https://www.dmsguild.com/product/351154?affiliate_id=171040
DC-POA-MCWWS-02,"Wine, Wizards and Song",1-4,,30-Mar-21,DC-POA,Michelle Churchill,1,3.99,Do You Know the Way to Lonely Wood?,,,,,https://www.dmsguild.com/product/352164?affiliate_id=171040
DC-POA-PM05,Can You Tell Me How To Get To Easthaven Way?,1-4,,31-Mar-21,DC-POA,Patrick McGovern,1,.75,Do You Know the Way to Lonely Wood?,,,,,https://www.dmsguild.com/product/352245?affiliate_id=171040
DC-POA-SUNLIT-01,A Thief in the White,1-4,,09-Apr-21,DC-POA,Michael Valdez,1,3.00,"I?d Like to Make a Return, Please",,,,,https://www.dmsguild.com/product/353284?affiliate_id=171040
DC-POA-SUNLIT-02,Dug Too Deep?,1-4,,09-Apr-21,DC-POA,Michael Valdez,1,3.00,In Too Deep,,,,,https://www.dmsguild.com/product/353286?affiliate_id=171040
DC-POA-SUNLIT-03,A Solstice Tradition,1-4,,09-Apr-21,DC-POA,Michael Valdez,1,3.00,Snipe Hunt,,,,,https://www.dmsguild.com/product/353288?affiliate_id=171040
DC-POA-SN-02,The Ruins of Balors Reach,1-4,,11-Apr-21,DC-POA,Nicholas Reed,1,4.99,Do You Know the Way to Lonely Wood?,,,,,https://www.dmsguild.com/product/353580?affiliate_id=171040
DC-POA-JGD-05,Shadows Under Ice,1-16,,14-Apr-21,DC-POA,"Jasper's Game Day, Ma'at Crook, Chris Maxwell",1-3,5.99,Special,,,,,https://www.dmsguild.com/product/353826?affiliate_id=171040
DC-POA AOT01-02,Northern Democracy,1-4,,15-Apr-21,DC-POA,Adrian Odin Tawney,1,3.00,A Dark Horse,,,,,https://www.dmsguild.com/product/354023?affiliate_id=171040
DC-PoA-ROG-2,The Cold Eyes of Terror,1-4,,16-Apr-21,DC-POA,JD McComb,1,0,In Too Deep,,,,,https://www.dmsguild.com/product/354024?affiliate_id=171040
DDAL10-08,Volatile Thoughts,5-10,,21-May-20,10,Stacey Allan,2,0,,,,,,https://www.dmsguild.com/product/358263/DDAL1008-Volatile-Thoughts?affiliate_id=171040
DC-POA-GHL-01,Cold Diggers,1-4,,21-Apr-21,DC-POA,Ghoul Crisologo,1,2.99,Burrowing Borrowers,,,,,https://www.dmsguild.com/product/354667?affiliate_id=171040
DC-POA-EPO-1,A Garden in the North,1-4,,25-Apr-21,DC-POA,Endhy Pino,1,3.00,"I?d Like to Make a Return, Please",,,,,https://www.dmsguild.com/product/355065?affiliate_id=171040
DC-POA-WI-DD-02,Delving in the Dale,1-4,,28-Apr-21,DC-POA,Grahame Luck,1,4.99,"I?d Like to Make a Return, Please",,,,,https://www.dmsguild.com/product/355371?affiliate_id=171040
DC-POA-CD-01,Icedawn Over Ten Trail,1-4,,28-Apr-21,DC-POA,Gerge Coelho,1,3.99,Breaking Ice-olation,,,,,https://www.dmsguild.com/product/355419?affiliate_id=171040
DC-POA-KW-01,The Grand Estate,1-4,,03-May-21,DC-POA,Kat Wynne,1,3.99,,,,,,https://www.dmsguild.com/product/356501?affiliate_id=171040
DC-POA-TDG01-01,Wayward Beginnings,1-4,,04-May-21,DC-POA,Steven Truong,1,4.99,"Once Bitten, Ice Shy.",,,,,https://www.dmsguild.com/product/356527?affiliate_id=171040
